borough,neighborhood,building_class_category,tax_class_as_of_final_roll_18_19,block,lot,ease_ment,building_class_as_of_final_roll_18_19,address,apartment_number,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date,year
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3253,27,NA,B2,290 LAMPORT BOULEVARD,NA,10305,2,0,2,6000,960,1940,1,B2,580000,43766,2019
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3254,45,NA,B2,287 LAMPORT BOULEVARD,NA,10305,2,0,2,4000,2224,1970,1,B2,650000,43686,2019
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3255,1,NA,B2,227 KENSINGTON AVENUE,NA,10305,2,0,2,4000,3150,1990,1,B2,999800,43570,2019
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3256,40,NA,B1,184 BIONIA AVENUE,NA,10305,2,0,2,4000,1584,1940,1,B1,511162,43776,2019
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3257,3,NA,B1,109 OLYMPIA BOULEVARD,NA,10305,2,0,2,4280,1820,1970,1,B1,675000,43768,2019
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3267,27,NA,B2,23 LINWOOD AVENUE,NA,10305,2,0,2,4000,2300,1965,1,B2,998903,43487,2019
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3269,87,NA,B3,60 HICKORY AVENUE,NA,10305,2,0,2,8000,1932,1930,1,B3,812500,43774,2019
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3276,52,NA,B2,104 HICKORY AVENUE,NA,10305,2,0,2,5000,2184,1950,1,B2,668000,43818,2019
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3276,52,NA,B2,104 HICKORY AVENUE,NA,10305,2,0,2,5000,2184,1950,1,B2,560000,43586,2019
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3278,7,NA,B2,183 HICKORY AVENUE,NA,10305,2,0,2,6080,3800,2004,1,B2,520000,43762,2019
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3281,160,NA,B2,20 CAMBRIA STREET,NA,10305,2,0,2,3950,3027,2017,1,B2,905407,43699,2019
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3284,88,NA,B2,242 SAND LANE,NA,10305,2,0,2,3320,2280,1920,1,B2,250000,43626,2019
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3284,90,NA,B3,246 SAND LANE,NA,10305,2,0,2,3240,656,1925,1,B3,0,43642,2019
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3347,53,NA,B3,41 LACONIA AVENUE,NA,10305,2,0,2,3800,2580,1990,1,B3,760000,43490,2019
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3349,4,NA,B2,134 HURLBERT STREET,NA,10305,2,0,2,1160,2325,2006,1,B2,888000,43803,2019
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3351,41,NA,B2,77 LACONIA AVENUE,NA,10305,2,0,2,3800,1976,1960,1,B2,580000,43564,2019
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3354,45,NA,B1,31 XENIA STREET,NA,10305,2,0,2,4000,2136,1965,1,B1,765000,43781,2019
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3359,27,NA,B1,144 JEROME ROAD,NA,10305,2,0,2,3400,1976,1960,1,B1,0,43718,2019
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3362,159,NA,B2,11 MC DERMOTT AVENUE,NA,10305,2,0,2,4000,3225,1945,1,B2,916425,43500,2019
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3368,9,NA,B2,363 ATLANTIC AVENUE,NA,10305,2,0,2,3750,2848,2006,1,B2,899900,43627,2019
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3368,37,NA,B2,340 BURGHER AVENUE,NA,10305,2,0,2,4300,1872,1950,1,B2,825000,43682,2019
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3378,34,NA,B3,398 CROMWELL AVENUE,NA,10305,2,0,2,3880,2288,1925,1,B3,610000,43500,2019
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3392,16,NA,B2,95 OBERLIN STREET,NA,10305,2,0,2,4357,1460,1965,1,B2,835000,43683,2019
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3404,6,NA,B2,96 OLYMPIA BOULEVARD,NA,10305,2,0,2,2160,1664,1901,1,B2,0,43496,2019
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3404,27,NA,B2,36 SOUTH BEACH AVENUE,NA,10305,2,0,2,8000,1520,1915,1,B2,0,43627,2019
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3405,25,NA,B2,35 LANSING STREET,NA,10305,2,0,2,6186,3300,2018,1,B2,967338,43598,2019
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3410,73,NA,B2,53 ANDREWS STREET,NA,10305,2,0,2,2500,1952,1930,1,B2,520000,43559,2019
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3410,79,NA,B2,41 ANDREWS STREET,NA,10305,2,0,2,5000,3300,2018,1,B2,997885,43606,2019
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3410,94,NA,B1,11 ANDREWS STREET,NA,10305,2,0,2,2500,2264,1915,1,B1,588000,43480,2019
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3410,95,NA,B1,9 ANDREWS STREET,NA,10305,2,0,2,2500,2264,1915,1,B1,588000,43480,2019
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3417,174,NA,B2,335 MALLORY AVENUE,NA,10305,2,0,2,4925,2400,1931,1,B2,887500,43661,2019
5,SOUTH BEACH,03 THREE FAMILY DWELLINGS,1,3117,51,NA,C0,76 JACKSON AVENUE,NA,10305,3,0,3,4000,2052,1930,1,C0,750000,43738,2019
5,SOUTH BEACH,03 THREE FAMILY DWELLINGS,1,3121,66,NA,C0,80 MC CLEAN AVENUE,NA,10305,3,0,3,4720,2080,1931,1,C0,770000,43728,2019
5,SOUTH BEACH,03 THREE FAMILY DWELLINGS,1,3121,71,NA,C0,72 MC CLEAN AVENUE,NA,10305,3,0,3,5450,2288,1965,1,C0,900000,43787,2019
5,SOUTH BEACH,03 THREE FAMILY DWELLINGS,1,3274,42,NA,C0,148 SAND LANE,NA,10305,3,0,3,1360,2008,1970,1,C0,900000,43515,2019
5,SOUTH BEACH,03 THREE FAMILY DWELLINGS,1,3395,93,NA,C0,270 NORWAY AVENUE,NA,10305,3,0,3,4000,1440,1925,1,C0,650000,43790,2019
5,SOUTH BEACH,03 THREE FAMILY DWELLINGS,1,3404,4,NA,C0,98 OLYMPIA BLVD,NA,10305,3,0,3,5400,2332,1901,1,C0,0,43619,2019
5,SOUTH BEACH,03 THREE FAMILY DWELLINGS,1,3404,11,NA,C0,82 OLYMPIA BOULEVARD,NA,10305,3,0,3,6688,2856,1931,1,C0,1033000,43721,2019
5,SOUTH BEACH,05 TAX CLASS 1 VACANT LAND,1B,3111,76,NA,V0,N/A MILLS AVENUE,NA,10305,0,0,0,4000,0,NA,1,V0,300000,43535,2019
5,SOUTH BEACH,05 TAX CLASS 1 VACANT LAND,1B,3121,73,NA,V0,N/A MC CLEAN AVENUE,NA,10305,0,0,0,396,0,NA,1,V0,0,43539,2019
5,SOUTH BEACH,05 TAX CLASS 1 VACANT LAND,1B,3121,81,NA,V0,N/A LILY POND AVENUE,NA,10305,0,0,0,2160,0,NA,1,V0,900000,43787,2019
5,SOUTH BEACH,05 TAX CLASS 1 VACANT LAND,1,3270,49,NA,B2,N/A JEROME AVENUE,NA,10305,2,0,2,3500,0,2019,1,V0,946973,43725,2019
5,SOUTH BEACH,05 TAX CLASS 1 VACANT LAND,1B,3347,52,NA,V0,N/A LACONIA AVENUE,NA,10305,0,0,0,1900,0,NA,1,V0,760000,43490,2019
5,SOUTH BEACH,05 TAX CLASS 1 VACANT LAND,1B,3405,100,NA,V0,N/A LANSING STREET,NA,10305,0,0,0,5520,0,NA,1,V0,0,43577,2019
5,SOUTH BEACH,05 TAX CLASS 1 VACANT LAND,1B,3413,3,NA,V0,N/A OCEANSIDE AVENUE,NA,10305,0,0,0,2000,0,NA,1,V0,140000,43584,2019
5,SOUTH BEACH,05 TAX CLASS 1 VACANT LAND,1B,3413,4,NA,V0,N/A OCEANSIDE AVENUE,NA,10305,0,0,0,1920,0,NA,1,V0,140000,43584,2019
5,SOUTH BEACH,05 TAX CLASS 1 VACANT LAND,1B,3413,19,NA,V0,N/A REYNAUD STREET,NA,10305,0,0,0,8100,0,NA,1,V0,20000,43633,2019
5,SOUTH BEACH,05 TAX CLASS 1 VACANT LAND,1B,3413,37,NA,V0,N/A QUINCY AVENUE,NA,10305,0,0,0,4000,0,NA,1,V0,0,43592,2019
5,SOUTH BEACH,05 TAX CLASS 1 VACANT LAND,1B,3414,30,NA,V0,N/A QUINCY AVENUE,NA,NA,0,0,0,7140,0,NA,1,V0,264000,43598,2019
5,SOUTH BEACH,05 TAX CLASS 1 VACANT LAND,1B,3417,170,NA,V0,N/A MALLORY AVENUE,NA,10305,0,0,0,7720,0,NA,1,V0,887500,43661,2019
5,SOUTH BEACH,05 TAX CLASS 1 VACANT LAND,1B,3417,172,NA,V0,N/A MALLORY AVENUE,NA,10305,0,0,0,3900,0,NA,1,V0,887500,43661,2019
5,SOUTH BEACH,06 TAX CLASS 1 - OTHER,1,3417,173,NA,G0,335A MALLORY AVE,NA,10305,1,0,1,3937,0,1931,1,G0,887500,43661,2019
5,SOUTH BEACH,07 RENTALS - WALKUP APARTMENTS,2A,3110,1,NA,C3,273-275 SAND LANE,NA,10305,4,0,4,4500,3800,1931,2,C3,990000,43669,2019
5,SOUTH BEACH,07 RENTALS - WALKUP APARTMENTS,2,3124,102,NA,C1,83 FATHER CAPODANNO BL,NA,10305,19,0,19,7400,4060,1931,2,C1,0,43571,2019
5,SOUTH BEACH,07 RENTALS - WALKUP APARTMENTS,2A,3236,42,NA,C3,161-163 PARKINSON,NA,10305,4,0,4,5535,2324,1901,2,C3,600000,43598,2019
5,SOUTH BEACH,07 RENTALS - WALKUP APARTMENTS,2A,3417,175,NA,C3,333 MALLORY AVENUE,NA,10305,4,0,4,3150,2576,1936,2,C3,887500,43661,2019
5,SOUTH BEACH,14 RENTALS - 4-10 UNIT,2A,3110,32,NA,S4,239 SAND LANE,NA,10305,4,1,5,3000,1800,1920,2,S4,825000,43777,2019
5,SOUTH BEACH,21 OFFICE BUILDINGS,4,3350,23,NA,O7,1432 HYLAN BOULEVARD,NA,10305,0,1,1,4500,3699,2003,4,O7,1180000,43641,2019
5,SOUTH BEACH,21 OFFICE BUILDINGS,4,3358,8,NA,O7,1500 HYLAN BOULEVARD,NA,10305,0,1,1,5360,1529,1989,4,O7,0,43605,2019
5,SOUTH BEACH,32 HOSPITAL AND HEALTH FACILITIES,4,3125,96,NA,I7,70 FATHER CAPODANNO BL,NA,10305,0,1,1,35457,42694,1974,4,I7,0,43636,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,506,48,NA,A1,24 BREWSTER STREET,NA,10304,1,0,1,4175,1381,1899,1,A1,490000,43521,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,511,16,NA,A1,71 SANDS STREET,NA,10304,1,0,1,1650,1420,1920,1,A1,0,43746,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,513,80,NA,A1,114 PROSPECT STREET,NA,10304,1,0,1,2500,1200,1915,1,A1,425000,43698,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,513,85,NA,A1,104 PROSPECT STREET,NA,10304,1,0,1,2472,1694,1899,1,A1,273780,43648,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,515,76,NA,A1,27 JACKSON STREET,NA,10304,1,0,1,3684,1240,1901,1,A1,1100000,43703,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,518,10,NA,A1,396 VAN DUZER STREET,NA,10304,1,0,1,8562,3500,1931,1,A1,0,43629,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,518,106,NA,A1,355 ST PAULS AVENUE,NA,10304,1,0,1,6623,3742,1899,1,A1,0,43474,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,521,107,NA,A5,84 BEACH STREET,NA,10304,1,0,1,2258,1080,2000,1,A5,390000,43496,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,521,120,NA,S1,58 BEACH STREET,NA,10304,1,1,2,2070,1696,1931,1,S1,350000,43496,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,522,58,NA,A1,114 WRIGHT STREET,NA,10304,1,0,1,4500,1152,1920,1,A1,320000,43634,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,522,96,NA,A1,108 BOYD STREET,NA,10304,1,0,1,3700,2174,1920,1,A1,156000,43698,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,527,77,NA,A5,23 TAPPEN COURT,NA,10304,1,0,1,1080,1000,1989,1,A5,248943,43574,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,527,78,NA,A5,25 TAPPEN COURT,NA,10304,1,0,1,1080,1000,1989,1,A5,340000,43796,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,527,96,NA,A9,16 TAPPEN COURT,NA,10304,1,0,1,2052,2012,1989,1,A9,399000,43503,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,527,163,NA,A9,39 TAPPEN COURT,NA,10304,1,0,1,1526,880,1989,1,A9,0,43566,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,536,70,NA,A1,21 TARGEE STREET,NA,10304,1,0,1,1900,752,1901,1,A1,300000,43523,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,539,15,NA,A1,187 BOYD STREET,NA,10304,1,0,1,4898,960,1910,1,A1,445000,43657,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,539,32,NA,A1,183 BOYD STREET,NA,10304,1,0,1,1910,1044,1910,1,A1,234234,43504,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,540,19,NA,A1,71 GORDON STREET,NA,10304,1,0,1,2595,1368,1920,1,A1,465000,43550,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,541,13,NA,S1,195 BROAD STREET,NA,10304,1,1,2,2500,2900,1931,1,S1,700000,43594,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,542,42,NA,A1,45 TARGEE STREET,NA,10304,1,0,1,1275,896,1930,1,A1,280000,43809,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,544,4,NA,A1,297 BROAD STREET,NA,10304,1,0,1,2904,1440,1920,1,A1,250000,43756,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,544,105,NA,A9,545 VAN DUZER STREET,NA,10304,1,0,1,3275,904,1905,1,A9,470000,43819,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,556,154,NA,A5,25 SUSAN COURT,NA,10304,1,0,1,1715,900,1998,1,A5,360000,43508,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,556,181,NA,A5,36 THELMA COURT,NA,10304,1,0,1,940,960,1990,1,A5,100000,43812,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,556,188,NA,A5,22 SUSAN COURT,NA,10304,1,0,1,784,768,1990,1,A5,216000,43805,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,556,217,NA,A1,91 COURSEN PLACE,NA,10304,1,0,1,2765,1104,1925,1,A1,0,43823,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,556,226,NA,A1,101 COURSEN PLACE,NA,10304,1,0,1,2800,1480,1925,1,A1,303000,43516,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,556,302,NA,A1,113 OSGOOD AVENUE,NA,10304,1,0,1,4235,1144,1925,1,A1,384500,43490,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,559,31,NA,A1,64 COURSEN PLACE,NA,10304,1,0,1,2500,1200,1920,1,A1,0,43774,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,561,44,NA,A9,114 WARREN STREET,NA,10304,1,0,1,2297,1100,1975,1,A9,216996,43563,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,562,36,NA,A1,251 GORDON STREET,NA,10304,1,0,1,3000,1056,1920,1,A1,494000,43588,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,562,85,NA,A1,139 FULTON STREET,NA,10304,1,0,1,3000,1048,1920,1,A1,357000,43756,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,563,3,NA,A5,47 LAUREL AVENUE,NA,10304,1,0,1,1783,1040,2001,1,A5,362000,43489,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,563,17,NA,A5,255A TARGEE STREET,NA,10304,1,0,1,2345,1080,2004,1,A5,483000,43763,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,563,35,NA,A1,221 TARGEE STREET,NA,10304,1,0,1,3000,1100,1901,1,A1,265000,43691,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,563,36,NA,A1,219 TARGEE STREET,NA,10304,1,0,1,1680,996,1905,1,A1,216489,43517,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,563,36,NA,A1,219B TARGEE STREET,NA,10304,1,0,1,1680,996,1905,1,A1,283920,43783,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,563,96,NA,A2,216 GORDON STREET,NA,10304,1,0,1,3000,1500,1960,1,A2,0,43758,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,565,68,NA,A1,210 TARGEE STREET,NA,10304,1,0,1,4573,1778,2016,1,A1,0,43608,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,566,8,NA,A1,775 VAN DUZER STREET,NA,10304,1,0,1,2500,1385,2006,1,A1,525000,43724,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,567,20,NA,A1,4 CHESTNUT STREET,NA,10304,1,0,1,1300,952,1920,1,A1,43602,43714,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,581,66,NA,A1,140 CEBRA AVENUE,NA,10304,1,0,1,3100,2405,1920,1,A1,472000,43567,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,583,1,NA,A1,44 POMMER AVENUE,NA,10304,1,0,1,4500,2248,1910,1,A1,0,43538,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,583,15,NA,A1,29 OCCIDENT AVENUE,NA,10304,1,0,1,3125,1840,1910,1,A1,575000,43663,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,583,25,NA,A9,11 OCCIDENT AVENUE,NA,10304,1,0,1,2250,1636,1975,1,A9,485000,43496,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,584,33,NA,A1,396 ST PAULS AVENUE,NA,10304,1,0,1,18584,3383,1901,1,A1,700000,43794,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,585,101,NA,A1,33 TROSSACH ROAD,NA,10304,1,0,1,5000,2500,1901,1,A1,850000,43616,2019
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,612,1,NA,A2,20 PEARL STREET,NA,10304,1,0,1,4628,2224,1955,1,A2,629000,43733,2019
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,506,13,NA,B2,218 VAN DUZER STREET,NA,10301,2,0,2,4000,2575,1899,1,B2,675000,43504,2019
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,506,22,NA,B2,51 CLINTON STREET,NA,10304,2,0,2,2448,2120,1899,1,B2,0,43671,2019
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,506,102,NA,B3,64 GRANT STREET,NA,10301,2,0,2,3125,1364,1910,1,B3,225000,43577,2019
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,507,34,NA,B2,18 CLINTON STREET,NA,10304,2,0,2,3933,2373,2019,1,B2,906243,43825,2019
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,511,17,NA,B3,73 SANDS STREET,NA,10304,2,0,2,8700,1400,1920,1,B3,435000,43503,2019
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,515,1,NA,B2,296 VAN DUZER STREET,NA,10304,2,0,2,3593,2277,2018,1,B2,914389,43621,2019
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,515,30,NA,B9,344 VAN DUZER STREET,NA,10304,2,0,2,12000,3408,1899,1,B9,350799,43571,2019
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,515,75,NA,B2,31 JACKSON STREET,NA,10304,2,0,2,2622,1888,1901,1,B2,1100000,43703,2019
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,515,77,NA,B2,29 JACKSON ST,NA,10304,2,0,2,7790,1500,1899,1,B2,1100000,43703,2019
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,515,96,NA,B2,62 WILLIAM STREET,NA,10304,2,0,2,3819,2277,2018,1,B2,911334,43630,2019
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,515,97,NA,B2,60 WILLIAM STREET,NA,10304,2,0,2,0,0,2018,1,B2,936790,43608,2019
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,515,98,NA,B2,58 WILLIAM STREET,NA,10304,2,0,2,0,0,2018,1,B2,936790,43613,2019
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,517,49,NA,B2,291 ST PAULS AVENUE,NA,10304,2,0,2,4896,3412,1920,1,B2,0,43637,2019
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,524,57,NA,B9,35 WRIGHT STREET,NA,10304,2,0,2,1380,1405,2005,1,B9,0,43825,2019
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,528,8,NA,B3,43 BROWNELL STREET,NA,10304,2,0,2,3000,1760,1920,1,B3,393432,43714,2019
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,529,7,NA,B2,80 BROAD STREET,NA,10304,2,0,2,5000,1740,1915,1,B2,410000,43811,2019
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,532,11,NA,B2,2 QUINN,NA,10304,2,0,2,6158,2288,1899,1,B2,380000,43591,2019
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,536,58,NA,B2,32 GORDON STREET,NA,10304,2,0,2,1247,1840,1899,1,B2,550000,43616,2019
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,536,58,NA,B2,32 GORDON STREET,NA,10304,2,0,2,1247,1840,1899,1,B2,0,43621,2019
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,536,58,NA,B2,32 GORDON STREET,NA,10304,2,0,2,1247,1840,1899,1,B2,0,43829,2019
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,540,23,NA,B2,69 GORDON STREET,NA,10304,2,0,2,2500,1326,1899,1,B2,560000,43718,2019
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,540,25,NA,B2,63 GORDON STREET,NA,10304,2,0,2,2500,1320,1910,1,B2,0,43524,2019
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,541,14,NA,S2,197 BROAD STREET,NA,10304,2,1,3,2500,3150,1910,1,S2,0,43644,2019
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,541,33,NA,B2,101 GORDON STREET,NA,10304,2,0,2,3416,1868,1910,1,B2,200783,43559,2019
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,541,49,NA,B2,20 HUDSON STREET,NA,10304,2,0,2,2500,1584,1910,1,B2,0,43571,2019
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,543,12,NA,S2,129 TARGEE STREET,NA,10304,2,1,3,1403,1980,2019,1,S2,0,43711,2019
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,543,13,NA,S2,127 TARGEE STREET,NA,10304,2,1,3,2970,1980,2019,1,S2,0,43711,2019
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,543,36,NA,B2,86 GORDON STREET,NA,10304,2,0,2,1525,2162,1920,1,B2,500,43571,2019
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,544,98,NA,B3,523 VAN DUZER STREET,NA,10304,2,0,2,2005,2092,1899,1,B3,580000,43732,2019
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,559,19,NA,B2,233 VANDERBILT AVENUE,NA,10304,2,0,2,5000,1189,1920,1,B2,575000,43662,2019
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,563,11,NA,B2,269 TARGEE STREET,NA,10304,2,0,2,2500,1812,1920,1,B2,500000,43728,2019
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,563,12,NA,B2,267 TARGEE STREET,NA,10304,2,0,2,5000,2303,1910,1,B2,570000,43676,2019
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,563,48,NA,B2,197 TARGEE STREET,NA,10304,2,0,2,3000,1328,1920,1,B2,330000,43619,2019
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,565,14,NA,B2,741 VAN DUZER STREET,NA,10304,2,0,2,4500,1520,1915,1,B2,301000,43829,2019
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,566,29,NA,B2,260 TARGEE STREET,NA,10304,2,0,2,4560,1200,1899,1,B2,329550,43539,2019
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,581,40,NA,B3,215 WARD AVENUE,NA,10304,2,0,2,6450,2944,1910,1,B3,390000,43670,2019
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,581,50,NA,B2,199 WARD AVENUE,NA,10304,2,0,2,9400,2200,1899,1,B2,550000,43642,2019
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,583,40,NA,B2,8 POMMER AVENUE,NA,10304,2,0,2,3040,1728,1970,1,B2,537000,43669,2019
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,584,15,NA,B2,356 ST PAULS AVENUE,NA,10304,2,0,2,11000,2400,1860,1,B2,0,43468,2019
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,613,96,NA,B3,16 MURRAY PLACE,NA,10304,2,0,2,4048,1832,1901,1,B3,499999,43598,2019
5,STAPLETON,03 THREE FAMILY DWELLINGS,1,505,9,NA,C0,386 BAY STREET,NA,10301,3,0,3,2070,2064,1910,1,C0,515000,43592,2019
5,STAPLETON,03 THREE FAMILY DWELLINGS,1,544,149,NA,C0,122 TARGEE STREET,NA,10304,3,0,3,3750,1860,1920,1,C0,0,43794,2019
5,STAPLETON,03 THREE FAMILY DWELLINGS,1,559,41,NA,C0,42 COURSEN PLACE,NA,10304,3,0,3,2900,1730,1920,1,C0,555500,43663,2019
5,STAPLETON,03 THREE FAMILY DWELLINGS,1,561,24,NA,C0,80 WARREN STREET,NA,10304,3,0,3,4520,2190,1940,1,C0,258000,43686,2019
5,STAPLETON,05 TAX CLASS 1 VACANT LAND,1B,508,22,NA,V0,N/A VAN DUZER STREET,NA,10304,0,0,0,2500,0,NA,1,V0,0,43525,2019
5,STAPLETON,05 TAX CLASS 1 VACANT LAND,1B,508,23,NA,V0,N/A VAN DUZER STREET,NA,10304,0,0,0,2500,0,NA,1,V0,0,43525,2019
5,STAPLETON,05 TAX CLASS 1 VACANT LAND,1B,508,24,NA,V0,N/A VAN DUZER STREET,NA,10304,0,0,0,2500,0,NA,1,V0,0,43525,2019
5,STAPLETON,06 TAX CLASS 1 - OTHER,1,518,16,NA,G0,153A WRIGHT STREET,NA,10304,0,0,0,1742,0,1950,1,G0,0,43629,2019
